,overall,reviewerID,asin
8419,1.0,A19Z1ZMM7DO16I,B00005N7SM
8420,5.0,A1JBPX0XOYH62L,B00005N7QH
8421,5.0,A1QVCZ4M82UEHY,B00005N7QH
8422,4.0,A2Q5OI8N2ARYO4,B00005N7QH
8423,2.0,ADJNTPXG1FKKM,B00005N7QH
8424,2.0,AFU2OC83XKJMW,B00005N7QH
8425,2.0,A390H4JAPAO75,B00005N7QH
8426,5.0,A2BVD5ZCRKVASS,B00005N7QH
8427,5.0,A36T5W67LLQ1H,B00005N7QH
8428,2.0,A3HSZ7B0WCG1EW,B00005N7QH
8429,5.0,A3JKSUVZ7TDMU7,B00005N7QH
8430,5.0,A1UBEN4M9QMA3I,B00005N7SC
8431,4.0,A1BA9QOW6YTK9M,B00005N7SC
8432,1.0,A1RPTVW5VEOSI,B00005N7SC
8433,3.0,ACZCP87UFX3XQ,B00005N7SC
8434,4.0,A9XC7UJT9ODOR,B00005N7SC
8435,5.0,A2A544TWXXE6KV,B00005N7SC
8436,4.0,ACVFO23RW9KG7,B00005N7SC
8437,2.0,A2U106TSUPNCR7,B00005N7SC
8438,5.0,A39HBPKZFJG3WI,B00005N7SC
8439,4.0,A1M1LZ5SX12PVV,B00005N7SC
8440,5.0,A3QTNAYJRNVNJT,B00005N7Q5
8441,5.0,A1F8HDI3UK37TG,B00005N7Q5
8442,4.0,A1UR2Q7AIPO924,B00005N7Q5
8443,4.0,A7BH725THABU7,B00005N7Q5
8444,5.0,A1G3GCOBO1HBXS,B00005N7Q5
8445,5.0,A2TN1QNHC32XUB,B00005N7Q5
8446,5.0,AYQRZSHS3A5MN,B00005N7Q5
8447,5.0,A1PSSETN6S7HBK,B00005N7Q5
8448,5.0,A3BXZIP9RXB2OI,B00005N7Q5
8449,4.0,A12584ZHTQNFGX,B00005N7Q5
8450,1.0,AVT6IQ369T8ZR,B00005N7SB
8451,1.0,A11GS4DPYJBPSY,B00005N7SB
8452,5.0,A2IHNEY3PF7NQA,B00005N7SB
8453,4.0,A20IP2CCBL95ZZ,B00005N7SB
8454,4.0,A2HS0HUHVLT9NG,B00005N7SB
8455,4.0,A1DMZCOQ3RLQPQ,B00005N7SB
8456,3.0,A2AJ7XBCCKOLQY,B00005N7SB
8457,5.0,A2M1KBH07BNFHO,B00005N7SB
8458,5.0,A38TIUVFDKT5M1,B00005N7SB
8459,5.0,A1K1HFBMR9EO8,B00005N7SB
8460,2.0,A2BMSF8VD2KFKR,B00005N7TL
8461,5.0,A3I6OS0UB8CU1O,B00005N7TL
8462,5.0,A3LC93HEBZ3CAL,B00005N7TL
8463,5.0,A2V5IM2ADAEOHZ,B00005N7TL
8464,1.0,AKKRHZYCQKMR4,B00005N7TL
8465,5.0,A35XL831CCE4K7,B00005N7TL
8466,1.0,AK9VHUJ5N5OYN,B00005N7TL
8467,5.0,AC6X7K4U2BGQ4,B00005N7TL
8468,2.0,A3VL8YXEIBTP5G,B00005N7TL
8469,1.0,A3HNPRFP8CQUQE,B00005N7TL
8470,2.0,A2QVVAX6E5MSAJ,B00005N7SM
8471,4.0,AA5E2XIHMTB7X,B00005N7SM
8472,5.0,A3U5NJ7KKBX3UT,B00005N7SM
8473,5.0,A5OS7L102HB08,B00005N7SM
8474,2.0,A1HOB067PXX3SW,B00005N7SM
8475,1.0,ADUL5NRYG9QW9,B00005N7SM
8476,4.0,A32PW10AZU3VZL,B00005N7SM
8477,5.0,A2WZ3J65VY4H1R,B00005N7SM
8478,1.0,A1JSBWCSMUUWL2,B00005N7SM
8479,5.0,A3DQT5GSU5S2LT,B00005N7SM
8480,5.0,A1NN0RALRGPNU9,B00005N7SL
8481,5.0,A1ZKK9GOD20W2V,B00005N7SL
8482,2.0,A2UDSMEAEUJK1Y,B00005N7SL
8483,5.0,A21UFD1HUPKQHJ,B00005N7SL
8484,1.0,A1PZZCFPPLZTJW,B00005N7SL
8485,5.0,APWC79AMTITD7,B00005N7SL
8486,3.0,A1ZZZ1GAKZDB0H,B00005N7SL
8487,5.0,A19IRUXEZ8MEQ3,B00005N7SL
8488,4.0,A1TGEW2850CHF0,B00005N7SL
8489,1.0,A2P8EAW5XIHJ3E,B00005N7SL
8490,4.0,AV44P72GX3D3S,B00005N7QH
8491,4.0,A20IIR0422G3A5,B00005N7QH
8492,5.0,A3GA09FYFKL4EY,B00005N7QH
8493,1.0,AOOM5ZUVMSF84,B00005N7QH
8494,5.0,AKAH67MW4HZAG,B00005N7QH
8495,2.0,A2JSTIIZ3JDJAA,B00005N7QH
8496,1.0,A2UAH28FPV224N,B00005N7QH
8497,1.0,A28J1BTDYVPKHG,B00005N7QH
8498,4.0,AKZS36B1UHO6K,B00005N7QH
8499,1.0,A3TIGN86RW2SCD,B00005N7QH
8500,5.0,A1PCVK0YQBGXQS,B00005N7Q5
8501,4.0,APDUU59UGT2EH,B00005N7Q5
8502,5.0,A2XCKV9ZIHCHSL,B00005N7Q5
8503,5.0,AO9ADWCR1CG1E,B00005N7Q5
8504,1.0,A1ZER0WH3ZIEQE,B00005N7Q5
8505,5.0,A3NC6C0YDFSFBH,B00005N7Q5
8506,5.0,A9Z85X5BC8T72,B00005N7Q5
8507,5.0,A9OCZKAZLBYI1,B00005N7Q5
8508,5.0,A1YQOVRSI8LSQJ,B00005N7Q5
8509,5.0,A2W7003TUT3NC7,B00005N7Q5
8510,1.0,A21IN33PCVR9S6,B00005N7TL
8511,4.0,A27WTK7LHDCXQE,B00005N7TL
8512,4.0,A11KYM4N2X4V7M,B00005N7TL
8513,4.0,A2J60A7NYGO760,B00005N7TL
8514,3.0,A1CHON7IVP11JJ,B00005N7TL
8515,5.0,A2658H377AHOXE,B00005N7TL
8516,5.0,A1SGT8WTZWWH7I,B00005N7TL
8517,5.0,A2FC42T3ZTCX99,B00005N7TL
8518,3.0,A33GCTDFJF4KVM,B00005N7TL
8519,5.0,A2XFQYEUIQXZWK,B00005N7TL
8520,5.0,AEQ167NGAW9,B00005N7SB
8521,2.0,AKWGTSFXRA1BW,B00005N7SB
8522,1.0,A13S38FSK1HEUB,B00005N7SB
8523,5.0,AKX87SS6BMN9L,B00005N7SB
8524,4.0,A26VDGUAAK39MW,B00005N7SB
8525,3.0,AF83WJHKXVPXL,B00005N7SB
8526,5.0,A2D1LPEUCTNT8X,B00005N7SB
8527,5.0,A3SO1B5VZ3V6IF,B00005N7SB
8528,3.0,AC2BZ5L08G4GV,B00005N7SB
8529,3.0,A1DQVRDOLDKFTH,B00005N7SB
8530,5.0,A2VZDTIRMSDZBU,B00005N7SC
8531,4.0,A151PDFK6O4EL7,B00005N7SC
8532,5.0,A19X8ZTYAV5BR1,B00005N7SC
8533,4.0,AMYRLF5I84MSI,B00005N7SC
8534,1.0,AD4SEO4WZ2IHN,B00005N7SC
8535,5.0,A1YWQM7MGUCTR3,B00005N7SC
8536,4.0,A10PIHLUIRY2EH,B00005N7SC
8537,5.0,AK0S8EQHPETZQ,B00005N7SC
8538,4.0,A3PTW5IV3OJLS0,B00005N7SC
8539,1.0,A34NUP3VAXVB4Z,B00005N7SC
8540,1.0,A2SDRPPYA3BQU,B00005N7Q5
8541,1.0,A1APATR3A43I9H,B00005N7Q5
8542,5.0,A1UDNYSVJNEM17,B00005N7Q5
8543,5.0,A2PNSE20Y4SWTF,B00005N7Q5
8544,5.0,A1VBB0DDPBPFQI,B00005N7Q5
8545,5.0,A2B08JAMG1JVN3,B00005N7Q5
8546,5.0,A3TG3ALYABUF9N,B00005N7Q5
8547,5.0,A3423HNYU8Z7BC,B00005N7Q5
8548,5.0,A1EVKRLYY38FTG,B00005N7Q5
8549,5.0,A3VELD0YG0CQ0N,B00005N7Q5
8550,1.0,A1UKF29RBQ3VCH,B00005N7SB
8551,4.0,A1X2TIHJGAKJ0Z,B00005N7SB
8552,4.0,A33N74JG0Y668E,B00005N7SB
8553,3.0,A2WQFM8WEOKZIL,B00005N7SB
8554,1.0,A2OOI7TXWIB62J,B00005N7SB
8555,4.0,A18PTUQRWJ9XEP,B00005N7SB
8556,5.0,A3DF4A6D1N6K8Y,B00005N7SB
8557,4.0,A3T8XA7179DBW2,B00005N7SB
8558,3.0,A1XU7R26EEOHOE,B00005N7SB
8559,1.0,A2FZAYXS56QB03,B00005N7SB
8560,4.0,AVTT4PAX417JD,B00005N7TL
8561,3.0,A2D3N6RSLPTU10,B00005N7TL
8562,5.0,A55DICG90DK71,B00005N7TL
8563,2.0,A2TH1FQWPOS3NO,B00005N7TL
8564,5.0,AMOFP5I8YUTYM,B00005N7TL
8565,5.0,A1MCZZ7C3WBXIL,B00005N7TL
8566,5.0,A3CA0B4UYX1BOW,B00005N7TL
8567,5.0,AVF9FV7AMRP5C,B00005N7TL
8568,4.0,A2VYS4G2VZAKSG,B00005N7TL
8569,1.0,A3LH9MK734UCYN,B00005N7TL
8570,1.0,A2KJY3CA1CB1GE,B00005N7QH
8571,4.0,AXFI7TAWD6H6X,B00005N7QH
8572,5.0,A2ZN70XIWWH96R,B00005N7QH
8573,1.0,A2FGFLL7BEDP7R,B00005N7QH
8574,4.0,A2G7BG9AECUM06,B00005N7QH
8575,2.0,A2KS3MVX1PVEHP,B00005N7QH
8576,3.0,A2FS38D943KX12,B00005N7QH
8577,1.0,A2YPVE00E4R96N,B00005N7QH
8578,5.0,A3HGDIL4M1KAAD,B00005N7QH
8579,1.0,A3OYNXB44Q834D,B00005N7SM
8580,5.0,A2NS6H4URDQW2L,B00005N7SM
8581,5.0,A1FRCHCH4RNKIJ,B00005N7SM
8582,4.0,A70CKQ0ZITPIC,B00005N7SM
8583,5.0,ASFV7IZ1UH5IS,B00005N7SM
8584,3.0,A270RZKNJS04C1,B00005N7SM
8585,5.0,A2VDQ2WIVGFNFD,B00005N7SM
8586,2.0,AG9GXI6QIL4IN,B00005N7SM
8587,5.0,ABBYP6LWQAXG1,B00005N7SM
8588,1.0,A78ZSPFHIJMI,B00005N7SM
8589,5.0,A335962Q8H2745,B00005N7SC
8590,5.0,A2S462MQ984OD2,B00005N7SC
8591,5.0,A1LYYOGPBC7W5P,B00005N7SC
8592,4.0,A2WY88Y3MUMFNX,B00005N7SC
8593,4.0,A2CYZN7367CPH9,B00005N7SC
8594,5.0,A1171M3S5M7MM2,B00005N7SC
8595,3.0,AF4TANLYWBAIG,B00005N7SC
8596,5.0,AZK59EQ77QSS5,B00005N7SC
8597,5.0,AIZA4DFFTYJBR,B00005N7SC
8598,5.0,AN8KCUSVGBLD9,B00005N7SC
8599,3.0,A3B96K64HZPTCP,B00005N7Q5
8600,5.0,A1W0PV70GSDS3F,B00005N7Q5
8601,5.0,AYHTOUHK9L3MX,B00005N7Q5
8602,5.0,A1WIVRB7HVZICJ,B00005N7Q5
8603,5.0,ANPUVVZQGDCJW,B00005N7Q5
8604,5.0,A1K38RVM04NNEA,B00005N7Q5
8605,5.0,A3U8KJ5642EIFW,B00005N7Q5
8606,3.0,A1DX3FSZXUGF8I,B00005N7Q5
8607,5.0,A68BZ1VAST1HY,B00005N7Q5
8608,4.0,A1Z18U7R8T1YQ1,B00005N7Q5
8609,5.0,A2WTI5NULCXUYH,B00005N7SL
8610,5.0,A2ND9GDQID3QWH,B00005N7SL
8611,5.0,A1ODS0OB9EBYNM,B00005N7SL
8612,1.0,ALIBCF0S1RK1Z,B00005N7SL
8613,5.0,A1SKCS1EG8NER7,B00005N7SL
8614,5.0,A37BQPAY4F0PU6,B00005N7SL
8615,5.0,A2UZ7OG7444A7A,B00005N7SL
8616,5.0,A2RTQ0RLD0VAMR,B00005N7SL
8617,5.0,A9V8BTY6HJBK3,B00005N7SL
8618,5.0,A51ZNHOAZ7TJU,B00005N7SL
8619,1.0,A3UH4KTTV8QS8S,B00005N7SB
8620,4.0,A1C58YXM2A30CY,B00005N7SB
8621,5.0,A1KTJO0D17NQGR,B00005N7SB
8622,3.0,A2NRAL9E0F4NPL,B00005N7SB
8623,4.0,A1ARRTN4SSKFQC,B00005N7SB
8624,3.0,A2DR0GXFGN7FX1,B00005N7SB
8625,5.0,A1B8Y83O1ZTYCB,B00005N7SB
8626,1.0,A39GWRQM6LSTNB,B00005N7SB
8627,1.0,A1H1RXP4RV86C3,B00005N7SB
8628,1.0,A3859S6KSISRT5,B00005N7SB
8629,4.0,AQ8DU6XVA3USJ,B00005N7QH
8630,4.0,A2IKX7H2PLHULP,B00005N7QH
8631,5.0,ASOTHCJDJM859,B00005N7QH
8632,4.0,A23GFTVIETX7DS,B00005N7QH
8633,4.0,A2CBZMETQJTNEE,B00005N7QH
8634,3.0,A5Y0EUIXCOTX5,B00005N7QH
8635,1.0,A1O6L6KAPPOFPL,B00005N7QH
8636,5.0,A2JJGIJI8X6KRS,B00005N7QH
8637,5.0,A3Q3I3NSDGMIHW,B00005N7QH
8638,5.0,A30TE1JNYBNR6C,B00005N7QH
8639,1.0,A260Y6X9277KGL,B00005N7SM
8640,5.0,A25MOU8LI7PD8T,B00005N7SM
8641,1.0,A1WOZIT6HVBJUQ,B00005N7SM
8642,4.0,A2UVYX5O1OPHK3,B00005N7SM
8643,4.0,A1QMXFK3NU1A7H,B00005N7SM
8644,1.0,A3RXAPIFHQR64G,B00005N7SM
8645,5.0,A38CCJZRTEXR7S,B00005N7SM
8646,5.0,A1VD8GG708U7VY,B00005N7SM
8647,5.0,A1S3HSV05KXJIN,B00005N7SM
8648,5.0,A2F56VQN5XXD3P,B00005N7SM
8649,5.0,A14SY25XAEHJ3K,B00005N7Q5
8650,5.0,A1SNV89T2L42T7,B00005N7Q5
8651,5.0,A21PLHBQTWFQGW,B00005N7Q5
8652,5.0,ADU8A2KTG6VES,B00005N7Q5
8653,5.0,A2MK7LBH3HYS5Z,B00005N7Q5
8654,5.0,A1IQNTFVPSV5RP,B00005N7Q5
8655,5.0,A2GCSP74V5DFIB,B00005N7Q5
8656,4.0,A8RBRV05BPDN7,B00005N7Q5
8657,5.0,A2G9GHWARKCJUG,B00005N7Q5
8658,5.0,A2G1PCIK189PHK,B00005N7Q5
8659,5.0,A3QCRM6GPZY1IL,B00005N7TL
8660,5.0,A2T2X7IU6TCDT2,B00005N7TL
8661,5.0,A2KX12N9W5K3N9,B00005N7TL
8662,4.0,A3S3R88HA0HZG3,B00005N7TL
8663,1.0,A14SN5D6Z5ITRI,B00005N7TL
8664,4.0,A3S5U0HZQBIEJQ,B00005N7TL
8665,5.0,A70NFM6KHU24F,B00005N7TL
8666,5.0,A3UXE1BG6RY52C,B00005N7TL
8667,5.0,A1ZA7GMVMCO1GF,B00005N7TL
8668,5.0,A1VLBZ1XB4K5G1,B00005N7TL
8669,3.0,A2C247NHT2WZIZ,B00005N7SB
8670,1.0,A39IC2FF3H06S9,B00005N7SB
8671,3.0,ACP7QT4FQVQCF,B00005N7SB
8672,5.0,A1BUONQA9IN3Q0,B00005N7SB
8673,1.0,A3OGOV42JPZ364,B00005N7SB
8674,3.0,AZKDLBTHU2BVZ,B00005N7SB
8675,1.0,AOU999LI1LFN4,B00005N7SB
8676,1.0,A18IU1DNZLQTJ2,B00005N7SB
8677,3.0,A2Z379ES750ZRY,B00005N7SB
8678,2.0,A3W5L2MF9ZMW,B00005N7SB
8679,5.0,A3KRPEB140CCDP,B00005N7SC
8680,4.0,AH3PEFQLJMKPS,B00005N7SC
8681,4.0,A2QOIWNL0IPFKS,B00005N7SC
8682,4.0,AA80HDLLNYWL3,B00005N7SC
8683,5.0,A1RPN9PG9G9RCO,B00005N7SC
8684,1.0,A1C2CIXZG83A8L,B00005N7SC
8685,5.0,AQNNKEZWKNCGB,B00005N7SC
8686,5.0,A1MLOE5AP5IIGJ,B00005N7SC
8687,5.0,A1UT91ODTX7TU2,B00005N7SC
8688,5.0,ALGV45BOLIA35,B00005N7SC
8689,5.0,A1Y8TGXPPVOF1M,B00005N7Q5
8690,5.0,A1L0XDA94D26BS,B00005N7Q5
8691,5.0,A1QFZWBHLEPC6L,B00005N7Q5
8692,5.0,A2PLM3OSZ7OO8Z,B00005N7Q5
8693,2.0,A2T5H88886VTJ8,B00005N7Q5
8694,3.0,ATEZEX8Q1V8MI,B00005N7Q5
8695,5.0,A1VGW2OK5TN3XM,B00005N7Q5
8696,5.0,A2R3H8SL8GPRPW,B00005N7Q5
8697,5.0,A1SEAZ7BHFPRPD,B00005N7Q5
8698,5.0,AV7TJ96PQE5YP,B00005N7Q5
8699,1.0,A3EAMXAJ3DNQVH,B00005N7TL
8700,3.0,A1X69RZ08LRNGL,B00005N7TL
8701,1.0,A3W43NDH3EJ4IK,B00005N7TL
8702,1.0,A2O9SFXOS0B199,B00005N7TL
8703,5.0,AOYNW87OMXJWL,B00005N7TL
8704,4.0,A3RXCL5PBYMSU1,B00005N7TL
8705,4.0,APQJH6HSOWRWC,B00005N7TL
8706,1.0,ADIUMEV1AP9JC,B00005N7TL
8707,3.0,AZPCWB2DN2S3K,B00005N7TL
8708,5.0,A22BG7PWHZAIM,B00005N7TL
8709,3.0,A2NHYUD1UJBWBW,B00005N7SL
8710,4.0,A2HEI8AD5FLER1,B00005N7SL
8711,5.0,A2EW22PEVQ9NH9,B00005N7SL
8712,5.0,A2INUOJEKRPWQI,B00005N7SL
8713,1.0,AA6N5AHORVZHN,B00005N7SL
8714,5.0,A2IECF15SR0QEF,B00005N7SL
8715,5.0,A2MULGQM31FYV1,B00005N7SL
8716,3.0,A198H7AQRC31P,B00005N7SL
8717,5.0,AE7SAFBLFJLVO,B00005N7SL
8718,3.0,A2WHR3VW5X4H4I,B00005N7SL
8719,5.0,A3JTKO9G4UNXOT,B00005N7SB
8720,4.0,A3OXHLG6DIBRW8,B00005N7SB
8721,3.0,A2HBHV8KXTLU7V,B00005N7SB
8722,5.0,A170NUZ297ZSTQ,B00005N7SB
8723,2.0,A2H0MV4VDD4H9O,B00005N7SB
8724,3.0,A2HM0AZ8WQFWU7,B00005N7SB
8725,4.0,AVOCNUFOXUCA6,B00005N7SB
8726,3.0,A3OH101U0CPUC7,B00005N7SB
8727,4.0,A10Y058K7B96C6,B00005N7SB
8728,2.0,A2AS7AZZWHK0WM,B00005N7SB
8729,1.0,A17MZ39SJX463Z,B00005N7SM
8730,5.0,A2U1HQ4OCJDVH,B00005N7SM
8731,5.0,A34G02PT7VSO0E,B00005N7SM
8732,4.0,A2W5691M0BEE5R,B00005N7SM
8733,5.0,A148HGLEVQS88X,B00005N7SM
8734,5.0,A1W3PY4STG3KBO,B00005N7SM
8735,5.0,AZWMLPZDJA45O,B00005N7SM
8736,1.0,A5WFFKSI1STSB,B00005N7SM
8737,5.0,A2URH1RJ622POT,B00005N7SM
8738,4.0,A3LHB3KV1MTLUK,B00005N7SM
8739,2.0,A3CY1ER33CDUC5,B00005N7QN
8740,5.0,A37TQL04HXX6W4,B00005N7QN
8741,1.0,A3P9Q0HGPBOH4R,B00005N7QN
8742,5.0,A3R9T4729OVNAH,B00005N7SC
8743,1.0,AJRARUQC0WT1B,B00005N7SC
8744,4.0,A33B17MQMPXI3H,B00005N7SC
8745,3.0,A3RKZOD1S7A07Z,B00005N7SC
8746,5.0,A39F1GXGPGWS7J,B00005N7SC
8747,5.0,AK2Y5A8U1FH4W,B00005N7SC
8748,5.0,A2HOXUQJ6FYAOS,B00005N7SC
8749,5.0,A3R7SUASL6MOAV,B00005N7SC
8750,5.0,A270J7JG7UYH2D,B00005N7SC
8751,5.0,A636YYOVUYFHI,B00005N7SC
8752,5.0,A1WBST5QH7WVLM,B00005N7Q5
8753,5.0,A1RABXD181GTS5,B00005N7Q5
8754,5.0,A2SJV42ADEHY34,B00005N7Q5
8755,4.0,A2KZWG5YF9TDK2,B00005N7Q5
8756,5.0,AOSSCWQ3KZ8Z6,B00005N7Q5
8757,3.0,ABAJUKJV5A8KB,B00005N7Q5
8758,4.0,A2W9XY1O4YH4ZV,B00005N7Q5
8759,5.0,A180DU4BIB1WYK,B00005N7Q5
8760,1.0,A30VFC9GQCYFBA,B00005N7Q5
8761,5.0,A2B5KFLJW651VX,B00005N7Q5
8762,1.0,A10GLVITSITGSA,B00005N7TL
8763,2.0,A9HRAI4WWR5G6,B00005N7TL
8764,5.0,ASQK3ZKF3MIIG,B00005N7TL
8765,3.0,A2GR5DQTQKLTU4,B00005N7TL
8766,4.0,A3OXHLG6DIBRW8,B00005N7TL
8767,5.0,AG6TX1ZJHLMO7,B00005N7TL
8768,3.0,A3FWVQ4OU30WU1,B00005N7TL
8769,3.0,A52Y39SZ0HMRX,B00005N7TL
8770,1.0,A2E84L5GE7C7FP,B00005N7TL
8771,5.0,A24IEUC80D2PGS,B00005N7TL
8772,4.0,A3LTUKPE8FP5O,B00005N7SB
8773,4.0,AYNAH993VDECT,B00005N7SB
8774,5.0,AHIQLTOK5F4XB,B00005N7SB
8775,1.0,A1DS1LDC02RT3K,B00005N7SB
8776,2.0,AZUW77T88WC1S,B00005N7SB
8777,3.0,A12R12KRDTEPT7,B00005N7SB
8778,2.0,A3HDRP3NQHWETU,B00005N7SB
8779,5.0,A3JYU07AHKWO5C,B00005N7SB
8780,5.0,AT0OI1DNH6JEA,B00005N7SB
8781,3.0,A3UVQA4L56WZIW,B00005N7Q5
8782,5.0,A1O5TM5TD4VR1K,B00005N7Q5
8783,5.0,A2NI9QLOJEKVPA,B00005N7Q5
8784,5.0,A1QFZWBHLEPC6L,B00005N7Q5
8785,5.0,A1LNR2SPNCOA0P,B00005N7Q5
8786,5.0,A3BNNVEG2O5L42,B00005N7Q5
8787,5.0,ALKSOGP1C7FT6,B00005N7Q5
8788,5.0,A2K1FYAGPJWQHO,B00005N7Q5
8789,1.0,A2XKQWF7HHHJXL,B00005N7Q5
8790,5.0,A36HJZF22CYB6L,B00005N7Q5
8791,5.0,A2H6ZZQHDUVKBN,B00005N7SM
8792,2.0,A1L7R2764ED46Y,B00005N7SM
8793,5.0,A27C015J5CMRI6,B00005N7SM
8794,4.0,A1I0BIS6UCQK2S,B00005N7SM
8795,5.0,A3EISFBTLEQC69,B00005N7SM
8796,1.0,A2LRVVJT7Q2SV4,B00005N7SM
8797,5.0,A1ZLESGM84ZRAJ,B00005N7SM
8798,3.0,ATKSII0EYQATL,B00005N7SM
8799,5.0,A10L7YC1MDRQXZ,B00005N7SM
8800,5.0,AYAER1U0HJP6A,B00005N7SM
8801,5.0,A3NJHKJO55IQJX,B00005N7SC
8802,1.0,AF8EWVZ55960S,B00005N7SC
8803,4.0,A1G9S2GUC7PYEQ,B00005N7SC
8804,5.0,A15T45VLAFQVTD,B00005N7SC
8805,5.0,A2UVN7FUPBG8JC,B00005N7SC
8806,5.0,A3RGMT63RUAQEV,B00005N7SC
8807,5.0,A3T93V8VI6WODK,B00005N7SC
8808,5.0,A1HH5GV0G0QLCT,B00005N7SC
8809,5.0,A2AGCJAFQRHCW4,B00005N7SC
8810,3.0,A2HOXEWF2L1SUM,B00005N7SC
8811,1.0,A1J3C53GK2THOO,B00005N7QN
8812,2.0,ACW9ZM5S4BKPO,B00005N7QN
8813,5.0,AJGO06D8OZ0T8,B00005N7QN
8814,3.0,APOOKVOHP2LCZ,B00005N7QN
8815,1.0,A2BEQR1AZU4VO,B00005N7QN
8816,3.0,AJRBA3AYL4ICR,B00005N7QN
8817,5.0,A30ANGGO8IUV4W,B00005N7QN
8818,5.0,AAYGM0THU7Q4L,B00005N7QN
8819,5.0,A3TXGUIIII1V95,B00005N7QN
8820,5.0,AQMPF7LQN12BK,B00005N7QN
8821,3.0,A2J1NQJ96407D7,B00005N7TL
8822,5.0,A26W24G9HL6O4,B00005N7TL
8823,1.0,A2FIY4ZH6WE6OL,B00005N7TL
8824,4.0,A1AOMHBL406FRI,B00005N7TL
8825,1.0,A1ZB1KRTAQ0X27,B00005N7TL
8826,4.0,A108KUNSW7RJR4,B00005N7TL
8827,5.0,A3I2HYO2V49LAK,B00005N7TL
8828,1.0,A2AB561S82M7N3,B00005N7TL
8829,1.0,A2CKH1NYNZ85GT,B00005N7TL
8830,3.0,A35WINR58PK2NS,B00005N7TL
8831,5.0,AN3PNX4QGABW5,B00005N7Q5
8832,5.0,AU81VQEN2728R,B00005N7Q5
8833,5.0,A36RVNWVP92113,B00005N7Q5
8834,5.0,A3DRJOH2LZ3LC2,B00005N7Q5
8835,4.0,A2K7BWT4XYWT7K,B00005N7Q5
8836,5.0,A2XHFZ9U0VMEEW,B00005N7Q5
8837,5.0,A1DLH94SM3X8A,B00005N7Q5
8838,5.0,A109GEJ0I83F72,B00005N7Q5
8839,5.0,A2QFUDSFI9GAPT,B00005N7Q5
8840,3.0,A2H49ASCZJW702,B00005N7Q5
8841,5.0,A22Q7MT9PHIUV6,B00005N7SL
8842,2.0,AZW1TZ1Z3U5LI,B00005N7SL
8843,4.0,A5RUKLM442TG0,B00005N7SL
8844,2.0,AIQ1CUBGJ9YXW,B00005N7SL
8845,2.0,A2NQSWWD9XD1EU,B00005N7SL
8846,5.0,A28UO16JK3O3US,B00005N7SL
8847,2.0,A1BUUCSPN2CU1V,B00005N7SL
8848,5.0,A2I5XTH6R9OND7,B00005N7SL
8849,5.0,A2QQ30FOE7F6C8,B00005N7SL
8850,2.0,A30WGGW3ZKCHYQ,B00005N7SL
8851,4.0,A2FP7PNS1P3SEY,B00005N7QN
8852,4.0,A37WGYSLUDDVUK,B00005N7QN
8853,4.0,AMRNYU0B4H5GD,B00005N7QN
8854,1.0,A2XDNBTM77RW0I,B00005N7QN
8855,1.0,A2RROQZJ0ZB5D8,B00005N7QN
8856,4.0,A2F9XZHN8LKAR2,B00005N7QN
8857,1.0,A26Y30D3UXXD9R,B00005N7QN
8858,1.0,A1B4O3QMNWI6TG,B00005N7QN
8859,3.0,A1OOOQBH3SN502,B00005N7QN
8860,5.0,A3BLHPQ8X0RAXL,B00005N7QN
8861,2.0,A2WS8T2CKQIF70,B00005N7SC
8862,5.0,A1B56TMFAFNRAZ,B00005N7SC
8863,4.0,AKNQQWCXEVN72,B00005N7SC
8864,5.0,A2VI933TMUWCHD,B00005N7SC
8865,5.0,A2WMYZU3UCI8U0,B00005N7SC
8866,5.0,A1ABGTGJTCD6S9,B00005N7SC
8867,5.0,A8EJIS31KWK4X,B00005N7SC
8868,5.0,A1BAKY7MRYKNOC,B00005N7SC
8869,1.0,A18OZ57BBD1Z1C,B00005N7SC
8870,4.0,A3DJMWVVHNQ516,B00005N7SC
8871,1.0,A3H8QSRS1BKJ3L,B00005N7SM
8872,5.0,AC0II31EZS0WU,B00005N7SM
8873,5.0,A21WPXIY1BI6XC,B00005N7SM
8874,5.0,ANEZ6LO791DN0,B00005N7SM
8875,3.0,A1GNKS4CX9LX41,B00005N7SM
8876,5.0,A1VHNP7WZCEZEP,B00005N7SM
8877,5.0,A2CS3RRJAFWF2E,B00005N7SM
8878,3.0,A3A4NROYVX45WL,B00005N7SM
8879,5.0,AKMEY1BSHSDG7,B00005N7SM
8880,5.0,A14ZNB5BX4JTWS,B00005N7SM
8881,5.0,A18VTC6KA33FC9,B00005N7Q5
8882,4.0,A1Z37ZV6AKGFTI,B00005N7Q5
8883,4.0,A23WRHOQF6X3RJ,B00005N7Q5
8884,5.0,A1RKX4AZEPLOS0,B00005N7Q5
8885,5.0,AF95U4V0KTCLG,B00005N7Q5
8886,5.0,A13K9N2LVEIETD,B00005N7Q5
8887,5.0,ASDNEJNX6RM5V,B00005N7Q5
8888,1.0,A2OL33TW24K0ZZ,B00005N7Q5
8889,5.0,A2B8FCE6UO2EO9,B00005N7Q5
8890,5.0,A1HGDA31YG9CYM,B00005N7Q5
8891,3.0,A2LDT9BIN9ZBYR,B00005N7TL
8892,4.0,A17QKMQDFRFEBH,B00005N7TL
8893,5.0,A2I069BL3ENRAM,B00005N7TL
8895,2.0,A3NMQ581D8EM0Z,B00005N7TL
8896,2.0,AGUBW0TX5R6JF,B00005N7TL
